ID1,ID2,Distance
32247,32264,0.7357557053475727
32240,32245,0.7359300280052339
32249,32260,0.7361131346304388
32244,32251,0.7361431577877433
32239,32241,0.7362130277636219
32247,32257,0.7363178196011014
32257,32284,0.7364129549641305
32238,32254,0.7364600063334352
32236,32242,0.7364967768288924
32228,32239,0.7365461618483384
32219,32272,0.7365463177793892
32221,32245,0.7365696447441232
32234,32241,0.7367823361634622
32231,32256,0.7370716890557415
32245,32273,0.7375696605341125
32238,32261,0.7375868964719057
32241,32288,0.737778631244207
32225,32244,0.7381139058768822
32225,32271,0.7382624262773776
32255,32287,0.7383038846913887
32218,32277,0.7384217677303246
32273,32281,0.7385888699317025
32272,32287,0.7387403849690986
32231,32253,0.7388831776670155
32218,32256,0.7392472346686566
32273,32276,0.7393297042937608
32253,32273,0.7393912703661557
32259,32273,0.7395183077636731
32234,32257,0.7395214057744246
32217,32241,0.7397149554235327
32235,32254,0.7400385564181511
32219,32251,0.740148558807306
32267,32286,0.740170916832675
32241,32253,0.7404276924211088
32235,32276,0.7404964276953208
32218,32229,0.7411217265191845
32230,32254,0.7412438943054123
32243,32270,0.7413525606117783
32231,32284,0.741365172896036
32230,32236,0.741466795240198
32215,32225,0.7417558871120433
32219,32268,0.7418011553288839
32275,32278,0.7419745704292395
32251,32288,0.7420193323417912
32222,32276,0.7421142786524193
32229,32235,0.7421283708606283
32247,32277,0.7423904818324301
32243,32271,0.7423966647931064
32228,32274,0.7427737044591218
32218,32253,0.7427840656878049
32244,32269,0.742852779832444
32284,32287,0.7431096440523317
32259,32260,0.7432722429368788
32254,32262,0.7435322907868607
32223,32263,0.7436520690202753
32229,32277,0.743714499762614
32215,32254,0.7437944920428373
32234,32239,0.7438519712992914
32240,32250,0.743879133611741
32250,32284,0.743903882166616
32240,32253,0.7439908015628831
32221,32254,0.7440778662086092
32215,32256,0.7444166511592858
32227,32247,0.7447442654247736
32244,32277,0.744844029724051
32254,32260,0.7451661683635449
32231,32239,0.7452190218208694
32232,32262,0.745421793319712
32258,32270,0.7455800989776782
32215,32246,0.7456445824742577
32270,32278,0.7456838691261448
32251,32257,0.7460294235748627
32229,32287,0.7461144155936523
32219,32235,0.7461428078919039
32226,32281,0.7463560453467359
32214,32215,0.7468978184200571
32236,32269,0.7469310020620807
32228,32282,0.7473471799180469
32230,32284,0.7475864780326685
32219,32282,0.7476184120670413
32273,32288,0.7477491983320215
32227,32245,0.7477746211475514
32218,32222,0.7479766633582431
32243,32280,0.7481358744535294
32253,32287,0.7482049551654781
32247,32286,0.7482223021900076
32229,32246,0.7484248140793677
32221,32275,0.7491582974684543
32221,32281,0.7493093069945049
32261,32277,0.7496509494556862
32246,32259,0.7497529659852287
32243,32245,0.7497737519605434
32236,32271,0.7500940672715518
32270,32271,0.7502947216094283
32263,32273,0.7503227461945977
32238,32256,0.7503378106253171
32218,32221,0.7504070689589716
32227,32260,0.7505798901962291
32231,32273,0.7508266898273049
32249,32279,0.7510587010377238
32215,32282,0.7514489613955101
32253,32260,0.7516532801983052
32253,32279,0.7517822867781889
32252,32281,0.7517932882017889
32235,32271,0.7519922982731027
32252,32271,0.7520125350836064
32250,32271,0.7521718430696533
32244,32272,0.752284177771357
32250,32275,0.7523435432231254
32238,32273,0.7523965609331632
32242,32261,0.7524464589106292
32221,32244,0.7525833263176626
32230,32256,0.7535848223342692
32229,32286,0.7536070067872649
32277,32280,0.7538594886166919
32225,32280,0.7540740731092181
32227,32253,0.7542892256608841
32229,32285,0.7543824997027611
32262,32273,0.7544803137949312
32251,32281,0.7547221960877872
32235,32288,0.7547799420024935
32234,32251,0.7548874735857652
32218,32239,0.7549844242615429
32251,32275,0.7551649908320012
32269,32282,0.7555558844014669
32261,32262,0.7556825187094205
32273,32283,0.7557865588430761
32220,32259,0.7561564773913214
32251,32254,0.7563670310460263
32261,32271,0.7567496397536825
32252,32285,0.75688088177762
32249,32269,0.7570819796998495
32254,32264,0.757183373373156
32214,32244,0.7572233320400586
32231,32251,0.7572441415083107
32249,32257,0.7573477589646287
32223,32280,0.7574939220425903
32239,32255,0.7575235524775649
32236,32268,0.7577752728163032
32280,32286,0.7578604349498131
32270,32281,0.757875677435391
32223,32259,0.7582797251003606
32260,32261,0.7583266439373846
